tempC_avg(0C),Relative humidity_avg(%),windspeedKmph_avg(Km/h),pressureMB_avg,precipMM_avg(mm),weatherDesc,Sunshine Hours,%_soil_moisure,Type of Disease (Bacterial Blight/Telya),Anthracnose,Fruit Spot/ Rot,Fusarium Wilt,Fruit Borer / Blight Blora
26,76,7,1005,1.4,1,9.1,53,1,1,0,0,0
24,85,14,1008,0.0,3,3.9,60,0,0,1,0,1
30,40,8,1008,0.0,5,10.4,32,0,0,0,0,0
26,74,16,1001,0.0666666666666666,3,6.2,52,1,1,0,0,0
24,83,15,1008,0.266666666666666,3,5.4,60,0,0,1,0,1
25,23,8,1012,0.0,5,10.1,41,0,0,0,0,0
24,31,4,1013,0.0,5,9.8,41,0,0,0,0,0
24,52,8,1014,0.0,5,9.6,44,0,0,0,0,0
22,44,21,1015,0.0,4,10.1,45,0,0,0,0,0
24,23,6,1014,0.0,5,9.8,45,0,0,0,0,0
25,76,13,1006,0.0999999999999999,3,3.9,50,1,1,0,0,0
24,79,20,1007,0.0666666666666666,3,3.9,52,0,0,0,0,0
26,29,4,1012,0.0,5,9.6,44,0,0,0,0,0
22,52,10,1012,0.0,5,9.6,41,0,0,0,0,0
24,36,10,1012,0.0,5,10.1,42,0,0,0,0,0
26,75,15,1003,0.0999999999999999,3,3.8,50,1,1,0,0,0
28,37,6,1011,0.0,5,10.7,30,0,0,0,0,0
29,60,28,1006,0.0,3,6.2,31,1,0,0,0,0
31,40,15,1006,0.0,5,10.4,32,0,0,0,0,0
31,21,15,1010,0.0,3,11.2,34,0,0,0,0,0
30,19,10,1008,0.0,4,10.1,41,0,0,0,0,0
22,93,16,999,0.733333333333333,2,3.8,65,0,0,1,0,1
24,88,7,1005,0.166666666666666,3,3.9,62,0,0,1,0,1
29,22,7,1011,0.0,4,10.7,35,1,0,0,0,0
28,56,6,1012,0.0333333333333333,3,9.7,50,0,0,0,0,0
25,24,5,1013,0.0,5,9.8,44,0,0,0,0,0
28,20,7,1013,0.0,5,10.1,43,0,0,0,0,0
22,78,17,1007,1.36666666666666,1,6.2,45,0,0,0,0,0
20,23,12,1018,0.0,5,9.6,43,0,0,0,0,0
25,73,13,1004,0.0,3,3.9,49,1,1,0,0,0
26,79,9,1006,1.0,1,5.4,66,1,1,0,1,0
31,32,19,1009,0.0,5,10.4,35,0,0,0,0,0
32,26,16,1009,0.0,5,10.4,33,0,0,0,0,0
25,47,7,1009,0.0,4,9.8,40,1,0,0,0,0
27,26,5,1013,0.0,5,10.1,43,0,0,0,0,0
24,40,5,1013,0.0,5,9.8,44,0,0,0,0,0
23,46,5,1015,0.0,5,9.8,40,0,0,0,0,0
25,81,22,1002,0.0666666666666666,3,6.2,50,1,0,0,0,1
27,25,8,1015,0.0,5,10.7,31,0,0,0,0,0
24,47,9,1012,0.0,5,9.6,43,0,0,0,0,0
25,83,3,1006,0.23333333333333303,3,5.4,55,1,0,0,0,1
31,21,13,1007,0.0,4,11.2,30,0,0,0,0,0
24,76,18,1004,0.0666666666666666,3,3.8,62,0,0,0,0,0
27,22,4,1011,0.0,5,10.1,40,0,0,0,0,0
22,62,14,1012,0.0,4,9.8,40,0,0,0,0,0
28,59,17,1003,0.0,4,6.2,45,1,1,0,0,0
32,28,16,1008,0.0,5,10.4,33,0,0,0,0,0
23,87,19,1004,0.4,3,3.9,55,0,0,0,0,1
29,54,24,1007,0.0,4,10.4,45,1,1,0,0,0
23,92,17,1008,0.19999999999999898,3,5.4,60,0,0,1,0,1
24,32,6,1015,0.0,5,9.8,42,0,0,0,0,0
27,60,9,1009,0.0666666666666666,3,5.4,46,1,1,0,0,0
24,70,11,1012,0.0,4,9.7,55,0,0,0,0,0
25,77,11,998,0.266666666666666,3,6.2,55,1,1,0,0,0
20,45,17,1017,0.0,5,9.8,45,0,0,0,0,0
24,84,21,1004,0.3,3,6.2,62,0,0,1,0,1
22,40,13,1012,0.0,5,10.7,35,0,0,0,0,0
25,83,13,1006,0.0333333333333333,3,6.2,48,1,0,0,0,1
23,41,11,1015,0.0,5,9.8,45,0,0,0,0,0
23,50,6,1013,0.0,3,10.1,44,0,0,0,0,0
28,68,7,1003,0.9666666666666658,1,6.2,60,1,1,0,0,0
25,34,14,1012,0.0,5,9.7,40,0,0,0,0,0
25,79,16,1006,0.166666666666666,3,3.8,60,1,1,0,0,0
26,23,11,1011,0.0,5,10.7,31,0,0,0,0,0
27,76,8,1001,1.53333333333333,1,3.8,63,1,1,0,0,0
27,70,10,1007,0.4333333333333329,3,5.4,54,1,1,0,0,0
33,27,21,1007,0.0,4,11.2,34,0,0,0,0,0
25,78,10,1008,0.0,3,5.4,52,1,1,0,0,0
24,43,6,1011,0.0,5,9.7,44,0,0,0,0,0
32,22,7,1009,0.0,5,10.7,33,0,0,0,0,0
26,29,6,1012,0.0,5,9.7,44,0,0,0,0,0
25,29,6,1010,0.0,5,9.8,41,0,0,0,0,0
26,27,9,1013,0.0,5,9.7,41,0,0,0,0,0
24,85,19,1003,0.7,2,3.8,63,0,0,1,0,1
22,44,6,1011,0.0,5,9.8,43,0,0,0,0,0
24,85,8,1009,0.166666666666666,3,5.4,51,0,0,0,0,1
23,33,10,1015,0.0,5,9.6,44,0,0,0,0,0
25,38,8,1012,0.0,5,9.7,44,0,0,0,0,0
25,64,10,1007,0.0,3,9.1,53,1,1,0,0,0
26,40,4,1012,0.0,5,9.6,42,0,0,0,0,0
26,75,22,1004,0.133333333333333,3,3.8,60,1,1,0,0,0
33,28,7,1005,0.0,5,11.2,33,0,0,0,0,0
22,89,27,1004,0.166666666666666,3,3.9,61,0,0,1,0,1
34,35,18,1006,0.0,5,10.4,33,0,0,0,0,0
23,25,6,1010,0.0,5,9.6,44,0,0,0,0,0
25,78,12,1001,2.19999999999999,1,9.1,64,1,1,1,0,1
30,40,10,1007,0.0,4,10.4,35,1,0,0,0,0
25,80,29,1002,0.4,1,3.8,62,1,1,0,0,1
24,87,17,1002,0.266666666666666,3,3.8,55,0,0,0,0,1
26,52,4,1012,0.0,4,9.7,41,1,1,0,0,0
32,36,14,1006,0.0,5,10.4,32,0,0,0,0,0
23,85,32,1005,0.266666666666666,3,3.9,60,0,0,1,0,1
23,90,13,1002,0.833333333333333,1,3.8,60,0,0,1,0,1
28,57,6,1011,0.166666666666666,3,9.1,50,1,1,0,0,0
23,87,15,1003,0.166666666666666,3,3.8,56,0,0,0,0,1
32,34,13,1003,0.0,4,10.4,45,1,0,0,0,0
26,67,22,1008,0.0333333333333333,3,6.2,50,1,1,0,0,0
32,24,18,1011,0.0,5,11.2,31,0,0,0,0,0
31,19,10,1010,0.0,5,11.2,35,0,0,0,0,0
31,18,8,1006,0.0,5,10.7,35,0,0,0,0,0
32,34,8,1008,0.0,5,11.2,35,0,0,0,0,0
32,24,11,1007,0.0,5,11.2,34,0,0,0,0,0
33,21,5,1009,0.0,5,10.7,33,0,0,0,0,0
32,24,9,1010,0.0,5,11.2,30,0,0,0,0,0
25,78,15,1007,0.0333333333333333,3,3.9,55,1,1,0,0,0
26,63,5,1008,0.0,3,9.1,54,1,1,0,0,0
24,39,5,1013,0.0,5,9.6,40,0,0,0,0,0
35,22,9,1004,0.0,5,10.4,34,0,0,0,0,0
28,18,11,1011,0.0,5,10.7,30,0,0,0,0,0
22,93,13,1004,0.36666666666666603,2,3.9,48,0,0,0,0,1
22,90,15,1005,0.166666666666666,3,3.9,50,0,0,0,0,1
32,18,12,1007,0.0,5,11.2,30,0,0,0,0,0
22,90,22,1007,0.0666666666666666,3,9.1,62,0,0,1,0,1
28,12,10,1010,0.0,4,10.7,34,0,0,0,0,0
35,20,8,1008,0.0,5,11.2,35,0,0,0,0,0
30,58,6,1005,0.33333333333333304,3,6.2,45,1,1,0,0,0
30,52,5,1002,0.7,1,6.2,50,1,1,0,0,0
25,40,15,1012,0.0,5,9.7,44,0,0,0,0,0
25,86,5,1007,0.833333333333333,1,9.1,60,1,0,1,0,1
26,74,10,1009,0.0333333333333333,3,3.9,56,1,1,0,0,0
24,28,8,1014,0.0,5,9.7,41,0,0,0,0,0
24,82,20,1007,0.0666666666666666,3,3.9,55,0,0,0,0,1
25,77,19,1004,0.0666666666666666,3,3.8,50,1,1,0,0,0
26,57,6,1010,0.266666666666666,3,9.7,52,1,1,0,0,0
27,69,15,1002,0.1,3,3.8,50,1,1,0,0,0
32,30,11,1006,0.0,5,10.4,32,0,0,0,0,0
32,30,7,1007,0.0333333333333333,5,11.2,33,0,0,0,0,0
25,22,4,1014,0.0,5,10.1,43,0,0,0,0,0
29,47,7,1010,0.0333333333333333,3,5.4,48,1,0,0,0,0
23,95,15,998,6.0,1,3.9,85,0,0,1,1,0
24,87,30,1000,0.36666666666666603,3,3.8,75,1,0,1,1,0
30,43,11,1009,0.0,4,11.2,30,1,0,0,0,0
26,40,7,1010,0.0,5,9.7,40,0,0,0,0,0
27,80,5,1003,0.733333333333333,1,6.2,66,1,1,0,1,0
23,25,8,1015,0.0,5,9.8,42,0,0,0,0,0
24,44,7,1011,0.0,5,10.1,41,0,0,0,0,0
32,38,9,1008,0.0,4,11.2,31,1,0,0,0,0
26,26,4,1014,0.0,5,9.8,41,0,0,0,0,0
30,20,8,1010,0.0,5,11.2,35,0,0,0,0,0
31,19,10,1010,0.0,5,10.7,31,0,0,0,0,0
30,51,16,1006,0.0,5,10.4,32,0,0,0,0,0
31,23,13,1008,0.0,5,10.7,34,0,0,0,0,0
26,19,10,1010,0.0,5,10.1,41,0,0,0,0,0
23,92,19,1002,0.5,3,3.9,63,0,0,1,0,1
24,77,9,1010,0.3,3,9.7,60,0,0,0,0,0
31,30,18,1010,0.0,5,10.4,35,0,0,0,0,0
27,33,8,1012,0.0,5,9.7,43,0,0,0,0,0
24,34,10,1010,0.0,5,10.1,42,0,0,0,0,0
30,27,7,1009,0.0,5,11.2,35,0,0,0,0,0
24,80,9,1009,0.0,3,5.4,50,0,0,0,0,1
26,82,7,1005,0.133333333333333,3,3.9,60,1,0,1,0,1
23,88,33,1005,0.46666666666666606,1,3.9,67,0,0,1,1,0
24,85,8,1001,0.4,2,6.2,64,0,0,1,0,1
28,47,4,1011,0.0,5,5.4,48,1,0,0,0,0
32,47,15,1005,0.0333333333333333,3,10.4,35,1,0,0,0,0
26,29,16,1011,0.0,5,10.7,31,0,0,0,0,0
32,29,8,1010,0.0333333333333333,3,10.7,32,1,0,0,0,0
26,54,6,1013,0.0,5,9.7,43,0,0,0,0,0
33,28,7,1010,0.0,5,11.2,35,0,0,0,0,0
24,88,9,1005,0.3,1,5.4,55,0,0,0,0,1
29,22,12,1012,0.0,4,10.7,34,0,0,0,0,0
25,26,5,1015,0.0,5,10.1,42,0,0,0,0,0
26,40,7,1012,0.0,5,9.7,45,0,0,0,0,0
36,20,7,1006,0.0,5,10.4,33,0,0,0,0,0
30,62,6,1002,0.46666666666666606,1,6.2,55,1,1,0,0,0
24,84,31,1003,0.166666666666666,3,3.8,50,0,0,0,0,1
22,37,8,1012,0.0,5,9.8,41,0,0,0,0,0
28,70,29,1001,0.1,3,6.2,45,1,1,0,0,0
23,48,5,1013,0.0,5,9.6,45,0,0,0,0,0
33,29,9,1010,0.0,5,11.2,31,0,0,0,0,0
33,37,20,1007,0.0,4,10.4,33,1,0,0,0,0
26,71,8,1009,0.0,4,5.4,50,1,1,0,0,0
33,36,12,1006,0.0,5,10.4,30,0,0,0,0,0
33,30,9,1005,0.0,5,10.4,34,0,0,0,0,0
34,22,13,1008,0.0,5,11.2,30,0,0,0,0,0
30,42,13,1008,0.0,4,10.4,34,1,0,0,0,0
32,28,17,1008,0.0,5,10.4,30,0,0,0,0,0
31,15,4,1012,0.0,5,10.1,42,0,0,0,0,0
25,83,13,1005,0.0333333333333333,3,5.4,51,1,0,0,0,1
28,36,2,1010,0.0,5,9.7,43,0,0,0,0,0
23,80,17,1008,0.1,3,5.4,54,0,0,0,0,1
26,76,10,1008,0.5,1,6.2,55,1,1,0,0,0
26,23,6,1010,0.0,5,10.1,45,0,0,0,0,0
25,75,16,1005,0.0333333333333333,3,3.9,47,1,1,0,0,0
22,98,10,1002,1.66666666666666,1,3.9,75,0,0,1,1,0
24,35,8,1012,0.0,5,9.8,40,0,0,0,0,0
23,88,15,1005,0.2,3,6.2,55,0,0,0,0,1
29,20,8,1011,0.0,4,10.1,43,0,0,0,0,0
32,27,9,1007,0.0,5,11.2,31,0,0,0,0,0
24,89,21,1000,0.166666666666666,3,3.9,65,0,0,1,1,1
26,70,23,1006,0.0,4,6.2,48,1,0,0,0,0
24,31,9,1012,0.0,5,9.7,45,0,0,0,0,0
31,55,24,1003,0.0,5,10.4,35,0,0,0,0,0
30,49,16,1004,0.0,5,10.4,33,0,0,0,0,0
24,40,7,1012,0.0,5,9.8,44,0,0,0,0,0
27,29,6,1014,0.0,5,9.8,45,0,0,0,0,0
25,35,6,1010,0.0,5,9.6,40,0,0,0,0,0
32,38,16,1009,0.0,5,10.4,32,0,0,0,0,0
28,40,12,1006,0.0,5,11.2,31,0,0,0,0,0
24,30,8,1014,0.0,4,10.1,45,0,0,0,0,0
20,52,17,1013,0.0,4,9.8,41,0,0,0,0,0
31,22,7,1013,0.0,5,10.7,33,0,0,0,0,0
33,29,13,1008,0.0,5,11.2,30,0,0,0,0,0
29,65,34,1002,0.0,4,6.2,40,1,1,0,0,0
25,75,12,1011,0.0,5,5.4,54,0,0,0,0,0
28,17,10,1011,0.0,5,10.1,42,0,0,0,0,0
23,83,13,1008,0.0,3,5.4,50,0,0,0,0,1
27,40,7,1011,0.0,5,9.7,41,0,0,0,0,0
27,67,11,1004,0.5333333333333329,1,6.2,52,1,1,0,0,0
30,53,14,1006,0.0,4,10.4,34,1,1,0,0,0
26,50,5,1012,0.0,4,9.6,43,1,1,0,0,0
23,40,16,1012,0.0,4,10.1,42,0,0,0,0,0
32,39,15,1005,0.0,5,10.4,32,0,0,0,0,0
24,85,19,1012,0.1,3,5.4,60,0,0,1,0,1
25,42,10,1012,0.0,5,9.7,42,0,0,0,0,0
23,36,6,1014,0.0,5,9.8,40,0,0,0,0,0
26,30,7,1012,0.0,5,10.1,45,0,0,0,0,0
24,36,7,1016,0.0,5,9.8,45,0,0,0,0,0
26,85,4,1009,0.5,1,5.4,66,1,0,1,1,0
35,16,4,1012,0.0,5,10.7,34,0,0,0,0,0
35,11,13,1005,0.0,5,10.7,32,0,0,0,0,0
21,31,4,1014,0.0,5,9.8,44,0,0,0,0,0
27,21,4,1011,0.0,5,10.1,42,0,0,0,0,0
26,74,23,1005,0.0999999999999999,3,6.2,50,1,1,0,0,0
32,21,10,1010,0.0,5,11.2,35,0,0,0,0,0
24,74,10,1009,0.33333333333333304,3,5.4,55,0,0,0,0,0
25,70,26,1005,0.0333333333333333,3,3.8,45,1,1,0,0,0
27,25,2,1010,0.0,5,10.1,45,0,0,0,0,0
25,44,5,1012,0.0,5,9.7,43,0,0,0,0,0
32,24,13,1010,0.0,4,11.2,33,0,0,0,0,0
33,30,6,1007,0.0666666666666666,3,10.4,45,1,0,0,0,0
23,92,12,1003,0.36666666666666603,3,5.4,54,0,0,0,0,1
25,33,4,1011,0.0,5,9.6,43,0,0,0,0,0
24,85,10,1008,0.133333333333333,3,3.9,55,0,0,0,0,1
28,24,4,1012,0.0,5,10.1,43,0,0,0,0,0
27,66,18,1002,0.0,3,6.2,50,1,1,0,0,0
24,81,11,1008,0.0999999999999999,3,5.4,60,0,0,1,0,1
31,42,14,1006,0.0333333333333333,3,10.4,32,1,0,0,0,0
24,85,18,1003,0.3,2,3.8,62,0,0,1,0,1
30,39,11,1009,0.0,5,10.4,33,0,0,0,0,0
22,92,17,1008,0.0666666666666666,3,5.4,60,0,0,1,0,1
27,32,4,1014,0.0,5,10.1,45,0,0,0,0,0
24,80,11,1008,0.39999999999999897,3,9.1,60,0,0,0,0,1
25,80,19,1006,0.133333333333333,3,3.9,47,1,1,0,0,1
31,42,21,1004,0.0,4,10.4,33,1,0,0,0,0
22,44,5,1011,0.0,5,9.8,43,0,0,0,0,0
26,79,19,1002,0.23333333333333303,3,3.8,58,1,1,0,0,0
25,85,5,1007,0.3,3,9.1,50,1,0,0,0,1
33,39,14,1001,0.0,5,6.2,33,0,0,0,0,0
28,17,10,1013,0.0,5,10.7,32,0,0,0,0,0
25,36,10,1012,0.0,5,9.7,40,0,0,0,0,0
31,36,8,1007,0.0,5,11.2,34,0,0,0,0,0
33,34,18,1007,0.0,5,10.4,33,0,0,0,0,0
25,34,6,1016,0.0,5,9.8,44,0,0,0,0,0
35,21,6,1008,0.0,5,10.4,33,0,0,0,0,0
26,67,10,1010,0.0666666666666666,3,9.1,55,1,1,0,0,0
23,57,10,1010,0.0,4,9.7,44,0,0,0,0,0
24,47,11,1012,0.0,5,9.7,40,0,0,0,0,0
23,87,20,1005,0.133333333333333,3,3.9,61,0,0,1,0,1
25,49,7,1011,0.0,4,9.8,42,1,0,0,0,0
21,33,7,1012,0.0,5,9.8,44,0,0,0,0,0
26,65,6,1012,0.0,5,9.7,45,0,0,0,0,0
25,81,12,1005,0.4333333333333329,3,5.4,60,1,0,1,0,1
26,47,3,1010,0.19999999999999898,3,10.7,50,1,0,0,0,0
26,29,11,1013,0.0,5,9.7,44,0,0,0,0,0
30,15,11,1010,0.0,5,11.2,32,0,0,0,0,0
24,85,10,1008,0.3,1,3.9,60,0,0,1,0,1
19,71,19,1011,0.0,4,9.8,43,0,0,0,0,0
32,21,11,1006,0.0,5,11.2,35,0,0,0,0,0
29,20,13,1010,0.0,5,10.7,31,0,0,0,0,0
25,71,6,1010,0.0666666666666666,3,5.4,50,1,0,0,0,0
34,24,10,1008,0.0,5,11.2,30,0,0,0,0,0
28,25,8,1011,0.0,3,10.7,40,1,0,0,0,0
23,82,13,1005,0.0666666666666666,3,3.9,55,0,0,0,0,1
24,82,16,1003,0.0666666666666666,3,3.9,60,0,0,1,0,1
26,75,24,1005,0.133333333333333,3,3.8,60,1,1,0,0,0
26,72,14,1000,0.0999999999999999,3,6.2,56,1,1,0,0,0
26,59,7,1005,0.0,5,9.1,52,0,0,0,0,0
29,36,9,1009,0.0,5,11.2,30,0,0,0,0,0
31,19,5,1010,0.0,5,10.7,35,0,0,0,0,0
26,51,8,1008,0.0,4,9.1,53,1,0,0,0,0
27,35,8,1011,0.0,5,9.7,45,0,0,0,0,0
24,22,9,1011,0.0,5,10.1,44,0,0,0,0,0
26,30,10,1009,0.0,5,10.7,35,0,0,0,0,0
32,31,18,1010,0.0,5,10.4,34,0,0,0,0,0
23,89,26,1002,0.4333333333333329,3,3.8,63,0,0,1,0,1
23,85,15,1003,0.166666666666666,3,3.9,65,0,0,1,0,1
24,53,8,1014,0.0,5,9.8,42,0,0,0,0,0
24,31,8,1012,0.0,5,9.7,41,0,0,0,0,0
25,90,4,1007,0.7666666666666658,2,9.1,65,1,0,1,0,1
24,79,21,1008,0.0666666666666666,3,3.9,50,0,0,0,0,0
24,27,5,1013,0.0,5,9.8,43,0,0,0,0,0
31,36,14,1006,0.0,5,10.4,35,0,0,0,0,0
23,54,5,1014,0.0999999999999999,3,9.8,48,0,0,0,0,0
34,17,18,1008,0.0,4,11.2,33,0,0,0,0,0
25,84,9,1001,1.9333333333333302,1,3.8,65,1,0,1,0,1
27,61,17,1006,0.0,4,3.8,46,1,1,0,0,0
24,59,12,1014,0.0,5,9.7,40,0,0,0,0,0
22,91,13,1006,0.7666666666666658,1,5.4,52,0,0,0,0,1
26,28,13,1013,0.0,4,10.1,44,0,0,0,0,0
33,45,14,1003,0.0,5,6.2,31,0,0,0,0,0
25,36,8,1010,0.0,5,9.7,41,0,0,0,0,0
24,88,18,1005,0.166666666666666,3,5.4,54,0,0,0,0,1
23,87,31,1000,0.166666666666666,3,3.9,75,0,0,1,1,0
29,47,6,1011,0.0999999999999999,3,9.1,50,1,0,0,0,0
32,39,16,1006,0.0,5,10.4,34,0,0,0,0,0
21,42,11,1012,0.0,4,9.8,42,0,0,0,0,0
32,11,7,1009,0.0,5,10.7,34,0,0,0,0,0
28,67,14,1003,0.166666666666666,3,3.8,50,1,1,0,0,0
32,37,11,1006,0.0,4,10.4,35,0,0,0,0,0
25,82,20,1002,0.33333333333333304,3,3.8,70,1,0,1,1,0
22,21,8,1016,0.0,5,9.8,40,0,0,0,0,0
20,51,5,1009,0.0,5,9.6,40,0,0,0,0,0
23,37,7,1012,0.0,5,9.6,42,0,0,0,0,0
25,78,10,1010,0.4,3,5.4,55,1,0,0,0,0
27,68,18,1005,0.133333333333333,3,6.2,50,1,1,0,0,0
27,46,7,1010,0.0,4,9.1,52,1,0,0,0,0
27,42,5,1012,0.0,4,9.7,47,1,0,0,0,0
24,58,10,1013,0.0,5,9.6,40,0,0,0,0,0
24,80,14,1004,0.1,3,3.9,62,0,1,0,0,1
25,79,15,1003,0.3,3,3.8,62,1,1,0,0,0
24,46,10,1010,0.0,4,9.6,40,0,0,0,0,0
31,34,11,1009,0.166666666666666,3,11.2,34,1,0,0,0,0
25,48,16,1011,0.0,5,10.7,34,0,0,0,0,0
26,81,16,1003,0.133333333333333,3,3.9,60,1,0,1,0,1
26,47,6,1012,0.0,5,9.7,45,1,0,0,0,0
22,26,8,1016,0.0,5,9.8,41,0,0,0,0,0
35,19,6,1010,0.0,5,10.7,32,0,0,0,0,0
24,23,5,1013,0.0,5,9.8,44,0,0,0,0,0
27,46,6,1012,0.0,5,9.7,45,0,0,0,0,0
22,41,6,1010,0.0,5,9.8,41,0,0,0,0,0
22,86,10,1007,0.0333333333333333,3,3.9,55,0,0,0,0,1
34,24,18,1008,0.0,5,10.4,32,0,0,0,0,0
27,78,5,1007,0.5333333333333329,1,5.4,65,1,1,0,0,0
25,78,14,1006,0.1,3,3.9,50,1,1,0,0,0
23,89,17,1003,0.133333333333333,3,3.8,65,0,0,1,0,1
24,87,11,1008,0.0666666666666666,3,5.4,50,0,0,0,0,1
23,24,7,1014,0.0,5,9.6,43,0,0,0,0,0
25,27,6,1011,0.0,5,10.1,42,0,0,0,0,0
31,51,20,1006,0.0,5,10.4,35,0,0,0,0,0
34,29,17,1008,0.0,5,10.4,33,0,0,0,0,0
25,81,12,1001,0.23333333333333303,3,6.2,52,1,0,0,0,1
24,55,8,1011,0.0,4,9.8,41,0,0,0,0,0
22,93,29,1002,0.633333333333333,2,3.9,65,0,0,1,1,1
24,81,15,1006,0.0,3,5.4,52,0,0,0,0,1
22,49,5,1010,0.0,4,8.0,40,0,0,0,0,0
23,38,5,1012,0.0,5,9.8,45,0,0,0,0,0
27,45,6,1009,0.0,5,9.7,48,0,0,0,0,0
27,49,6,1012,0.0,5,9.1,45,0,0,0,0,0
25,32,5,1013,0.0,5,9.8,42,0,0,0,0,0
23,40,8,1011,0.0,4,9.6,45,0,0,0,0,0
28,64,28,1003,0.0333333333333333,3,6.2,35,1,1,0,0,0
27,68,9,1008,0.36666666666666603,3,5.4,51,1,1,0,0,0
24,75,23,1006,0.133333333333333,3,3.9,55,0,0,0,0,0
26,63,6,1011,0.36666666666666603,3,9.1,50,1,1,0,0,0
24,57,11,1012,0.0,4,9.7,44,0,0,0,0,0
27,61,5,1011,0.0999999999999999,3,5.4,50,1,1,0,0,0
28,64,13,1006,0.0333333333333333,3,6.2,50,1,1,0,0,0
27,31,7,1012,0.0,5,9.7,43,0,0,0,0,0
26,72,29,1005,0.0333333333333333,3,6.2,45,1,1,0,0,0
27,21,5,1011,0.0,4,10.7,30,0,0,0,0,0
22,36,8,1010,0.0,5,9.6,44,0,0,0,0,0
24,87,7,1005,0.166666666666666,3,3.9,50,0,0,0,0,1
26,41,4,1013,0.0,3,10.1,41,1,0,0,0,0
24,25,5,1012,0.0,5,9.6,41,0,0,0,0,0
32,48,9,1002,0.0666666666666666,3,6.2,40,1,0,0,0,0
32,49,22,1005,0.0,4,6.2,33,1,0,0,0,0
28,66,16,1004,0.0333333333333333,3,3.8,50,1,1,0,0,0
31,32,21,1005,0.0,5,10.4,35,0,0,0,0,0
33,25,11,1009,0.0,4,10.4,31,1,0,0,0,0
33,33,18,1007,0.0333333333333333,2,10.4,40,1,0,0,0,0
24,83,14,1002,0.133333333333333,3,3.8,55,0,0,0,0,1
31,14,5,1009,0.0,5,10.7,35,0,0,0,0,0
26,75,4,1001,0.7666666666666658,1,6.2,60,1,1,0,0,0
28,20,8,1013,0.0,5,10.1,40,0,0,0,0,0
26,36,8,1013,0.0,5,9.8,44,0,0,0,0,0
29,59,15,1002,0.133333333333333,3,6.2,55,1,1,0,0,0
28,63,5,1008,0.3,1,9.1,65,1,1,0,0,0
26,72,10,1008,0.0666666666666666,3,9.1,60,1,1,0,0,0
24,82,11,1008,0.0999999999999999,3,5.4,60,0,0,1,0,1
26,40,5,1010,0.0,5,9.7,48,0,0,0,0,0
25,78,13,1005,0.36666666666666603,3,6.2,55,1,1,0,0,0
22,39,11,1012,0.0,5,9.7,40,0,0,0,0,0
30,21,7,1008,0.0,5,10.7,34,0,0,0,0,0
23,34,6,1011,0.0,5,9.6,43,0,0,0,0,0
24,83,18,1005,1.03333333333333,3,3.8,62,0,0,1,0,1
32,33,7,1010,0.0,5,10.4,31,0,0,0,0,0
21,44,8,1013,0.0,5,9.6,40,0,0,0,0,0
26,34,4,1015,0.0,5,10.1,44,0,0,0,0,0
32,35,17,1007,0.0,4,10.4,31,1,0,0,0,0
23,86,23,1006,0.4,2,3.8,62,0,0,1,0,1
20,51,8,1016,0.0,4,9.8,45,0,0,0,0,0
32,31,13,1006,0.0,3,10.4,32,1,0,0,0,0
23,29,7,1014,0.0,5,10.1,44,0,0,0,0,0
30,44,13,1007,0.0,5,10.4,30,0,0,0,0,0
29,52,5,1006,1.0,3,10.4,45,1,1,0,0,0
27,40,3,1012,0.0,5,9.7,43,0,0,0,0,0
33,8,11,1009,0.0,5,10.7,35,0,0,0,0,0
24,31,10,1013,0.0,4,9.8,40,0,0,0,0,0
32,13,6,1010,0.0,5,10.7,31,0,0,0,0,0
27,63,6,1009,0.0333333333333333,4,9.1,55,1,1,0,0,0
23,32,4,1012,0.0,5,9.8,42,0,0,0,0,0
26,81,4,1007,0.6666666666666661,1,9.1,65,1,0,1,0,1
25,76,18,1007,0.133333333333333,3,3.9,45,1,1,0,0,0
32,51,20,1004,0.0,5,6.2,31,0,0,0,0,0
27,22,7,1012,0.0,5,10.1,44,0,0,0,0,0
28,24,12,1010,0.0,5,10.7,33,0,0,0,0,0
28,15,6,1014,0.0,5,10.1,40,0,0,0,0,0
23,88,14,1006,0.8,3,3.9,62,0,0,1,0,1
29,58,23,1006,0.0,4,6.2,45,1,1,0,0,0
27,39,5,1012,0.0,5,9.1,50,0,0,0,0,0
27,66,20,1004,0.0,3,6.2,50,1,1,0,0,0
26,35,10,1008,0.0,5,10.7,32,0,0,0,0,0
26,74,15,1003,0.266666666666666,3,6.2,60,1,1,0,0,0
30,14,7,1013,0.0,5,10.7,30,0,0,0,0,0
24,45,4,1011,0.0,5,9.8,44,0,0,0,0,0
31,50,27,1006,0.0,4,10.4,33,1,0,0,0,0
24,82,24,1006,0.2,3,3.9,63,0,0,1,0,1
28,61,17,1007,0.0333333333333333,3,3.8,45,1,1,0,0,0
28,29,8,1012,0.0,5,9.1,45,0,0,0,0,0
23,89,19,1003,0.6666666666666661,2,3.8,65,0,0,1,0,1
25,79,25,1005,0.0333333333333333,3,3.8,50,1,1,0,0,0
25,80,19,1005,0.166666666666666,3,3.8,52,1,1,0,0,1
21,34,7,1013,0.0,5,9.8,43,0,0,0,0,0
24,82,24,1003,0.133333333333333,3,3.9,62,0,0,1,0,1
26,25,7,1012,0.0,5,9.8,42,0,0,0,0,0
31,42,10,1006,0.166666666666666,3,10.4,32,1,0,0,0,0
26,29,7,1009,0.0,5,9.6,40,0,0,0,0,0
